question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content,senta,senta_prob
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3273780804,悠哉,https://www.zhihu.com/people/you-zai-37-96,IP 属地上海,310,2023-11-02T03:13:48.000Z,2023-11-02T03:14:48.000Z,9,25,别说流浪狗了，我这住的地方老头养了一只大黑狗，都不牵绳。我每天经过都对着我叫，有几次要身后袭击我，跟老头说了很多次，他都不听，苦不堪言。今天晚上回家我就报警，实在受不了了。,负向,-0.996608451679272
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3269706138,hua li,https://www.zhihu.com/people/hua-li-10-88,IP 属地陕西,371,2023-10-30T01:35:51.000Z,2023-10-30T01:35:51.000Z,1,24,爱狗人士集资出钱，在合理监督的情况下，交给有资质的机构处理，不就妥了？,负向,-0.9141443009963126
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3269267240,旖旎,https://www.zhihu.com/people/4-64-13-11,IP 属地河南,663,2023-10-29T12:59:05.000Z,2023-10-29T12:59:05.000Z,6,23,4000多万只流浪狗，导致每年国人要消耗1500多万支狂犬疫苗。那么浪费干什么？我觉得还不如多开几家狗肉馆。既然他们喜欢吃就让他们吃。毕竟以后流浪狗没多少了，狗咬人的事儿，基本上也不会上热搜，我比较期待热搜上出现人咬人，或者是人咬狗的事情。,负向,-0.9996963969849908
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3271680490,知乎用户,https://www.zhihu.com/people/,IP属地未知,3712,2023-10-31T09:43:18.000Z,2023-10-31T09:43:47.000Z,0,16,"剿灭或有条件剿灭世界任何国家都只有选择这条路普通人没有义务为了某些人特殊癖好,必须活在野狗的危险之下狗最大的问题会咬人,而且能致人死命,伤人无数这是狗和猫最大的区别猫把我电驴垫子抓坏了,我最多损失几十块钱,毛毛雨,但咬伤人,即便痊愈了也不是仅仅钱的事情",负向,-0.938477877974293
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3271464435,知乎用户oZOJa4,https://www.zhihu.com/people/cyg-47-40,IP 属地河南,70,2023-10-31T07:06:42.000Z,2023-10-31T07:08:28.000Z,4,15,建议各个小区进行民主投票！A.同意直接捕杀流浪狗，由物业免费捕杀B.同意捕捉收养流浪狗，由同意的业主每人捐款并永久承担之后的饲养费用C.放任流浪狗不管的，由同意的业主出资成立一个基金来赔偿以后被流浪狗咬伤的人任何选项超过50%同意就可执行！,负向,-0.7302849945076275
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3269960899,鐂畱,https://www.zhihu.com/people/liu-shun-ren-70,IP 属地广东,1121,2023-10-30T04:28:09.000Z,2023-10-30T04:28:09.000Z,2,13,爱猫狗人士竟然反对全面：捕杀流浪猫狗，那就很好嘛，谁反对，进行实名登记，然后让他们自己每人合法收养一条。按照表决的原则，中国有十四亿人，不算老幼，那也得几亿人支持“反对全面捕杀流浪猫狗”，爱猫狗人士每人一条还不够分。如果爱猫狗人士每人一条分不完，那么几千万爱猫狗人士，如何代表十四亿人民的意志和利益。但凡爱猫狗人士眞的在乎流浪猫狗的生死，就应该每人收养两条回家。爱猫狗人士在乎的是没有流浪猫狗，以后就没法利用猫狗暴力侵害人类身心健康生命安全了啊。中国社会的公共安全就会大幅度提升，爱猫狗人士如何甘心。要不领养，要不全面捕杀。都行动起来，发现违法饲养宠物猫狗和流浪猫狗就锲而不舍的举报。社会主义精神文明建设，需要每一个公民共同努力。,负向,-0.5382408086006762
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3269880846,酢酢,https://www.zhihu.com/people/cheng-huang-vc,IP 属地上海,36,2023-10-30T03:28:59.000Z,2023-10-30T03:28:59.000Z,4,13,都4000万了呀，大部分还聚集在城市，还能咋办，消灭呀！澳大利亚大规模捕杀泛滥野兔都是以亿为单位的，甚至对于袋鼠这种澳洲本土动物，泛滥过剩也是捕杀。世界各主要发达国家对于泛滥动物都是捕杀消灭，控制数量。,负向,-0.5440244241177083
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3274091327,知乎用户,https://www.zhihu.com/people/,IP属地未知,22,2023-11-02T07:21:49.000Z,2023-11-02T07:21:49.000Z,2,12,"把野狗清理了,剩下的办证;遗弃请到指定地点销证;遗失请挂失,逾期请到指定地点缴社会清理费罚款;死亡的也到指定的地方去付费无公害处理;这不就解决问题了吗?还能给郭嘉缴税,赢麻了!",负向,-0.9945787844179677
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3277365747,王自之,https://www.zhihu.com/people/fei-long-zai-tian-88-82,IP 属地河南,68,2023-11-05T04:15:59.000Z,2023-11-05T04:16:52.000Z,0,10,杀。除此之外没有正确选择，包括什么狗屁流浪狗收容所。杀的时候尽量规避在公众场合吓到人，不拍视频传播，这就是人道主义。男子提供 600 平闲置地收养流浪狗，如何评价该男子的行为？www.zhihu.com/question/627306283/answer/3261805707?utm_psn=1704471483957534720,负向,-0.9992561532023424
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3270574993,时时关怀,https://www.zhihu.com/people/shi-shi-guan-huai,IP 属地山西,10860,2023-10-30T12:56:51.000Z,2023-10-30T12:56:51.000Z,0,9,我国流浪狗高达4000万只，全面清除流浪犬已经有法可依。1，根据《民法典》，流浪犬是无主之物。人人有权消灭流浪犬。任何公民均有权捕杀流浪狗。2，根据动物防疫法第三十条第三款，街道居委会有义务捕杀流浪狗。再强调一遍，相关单位是有义务捕杀流浪狗。而普通公民是有权利捕杀流浪犬。收容安置从来不是控制流浪狗数量的正确解决方案，劳民伤财，效率低下，其体现出的价值观就很虚伪。对流浪犬，应该直接扑杀，不应该浪费财政资金进行收容。流浪狗咬人是没有征兆的，依法就应该捕杀，这些年在爱狗人士恶势力的不断煽动闹事之下，公安机关和城管部门对捕杀流浪狗居然畏手畏脚了。 以人为本，而不是以狗为本；对于一切流浪狗，都要依法捕杀，而不是容留保护。,负向,-0.988460402068867
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3258537277,太阳月亮一起晒,https://www.zhihu.com/people/biubiude-yang-qian,IP 属地辽宁,58,2023-10-21T03:48:14.000Z,2023-10-21T03:48:14.000Z,4,8,弃养罚款，已经流浪的抓走，绝育，领养，能解决大部分问题,负向,-0.8404639953228212
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3258506587,逸飞,https://www.zhihu.com/people/yi-fei-71-19,IP 属地福建,170,2023-10-21T03:24:27.000Z,2023-10-21T03:24:27.000Z,0,7,规范好养狗的人，才是对狗的保护。1、人的生命权肯定大于动物的生命权，狂犬病可防不可治，人命至重，安全第一。2、爱狗人士应该为狗打疫苗，出门遛狗一定要栓和口笼并随时铲屎；3、流浪狗原先都是有主人，要么是被始养终弃，要么自己走失，要么流浪时繁殖；4、流浪狗带狂犬病和其他传染病的几率远远大于家养的，狗咬人很难预测，被咬了不仅是致死性的狂犬病问题，咬到了会疼痛、会受伤、会毁容；5、流浪狗应该被执法者逮捕，并安置，最好是爱狗人士捐款成立流浪狗安置处，由爱狗人士领养，同样必须打狂犬疫苗；6、连爱狗人士都不领养的狗如何处置是个问题，明确有狂犬病的肯定要安乐死，其他的呢，爱狗人士出出主意，毕竟喂养花费很大；,正向,0.5783602666891596
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3271228045,观察评论,https://www.zhihu.com/people/shuang-ren-yu-mu,IP 属地陕西,329,2023-10-31T03:54:29.000Z,2023-10-31T03:54:29.000Z,1,6,养宠物狗的门槛设高，违规处罚力度加强，城市禁止饲养大型犬，流浪狗无人领养安乐死。,负向,-0.979295060204084
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3270366204,Yoregol,https://www.zhihu.com/people/yoregol,IP 属地上海,2899,2023-10-30T09:33:52.000Z,2023-10-30T09:33:52.000Z,0,5,每条狗打疫苗之前要先杜绝繁衍绝育是必须的有的主人，养的本来就是母狗，不绝育，又不栓绳，出去遛一圈就被qj，又不带去打胎，生下来的又嫌不纯，再扔……很多流浪狗根本就是人为制造出来的。我建议执行全猫狗绝育政策……宠物店只能贩卖已经绝育的动物。,负向,-0.98657489138931
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3261861884,新月落蓝桉,https://www.zhihu.com/people/jin-ming-9-43,IP 属地北京,2,2023-10-23T23:18:03.000Z,2023-10-23T23:18:03.000Z,0,5,流浪动物数量只增不减，祸根就在那些不负责任的养宠之人，抹黑了所有爱狗人士也让流浪动物的救助越发的艰难，即便如此依然有很多人在坚守和前行。也许有人会问，救助流浪动物是否值得？人类所有的残忍都来自于心中有恨，异形变态的心理、吃客的贪婪、还有故意为之的遗弃，让这些小生命随时都处于无家可归的状态。但是有没有人想过，流浪动物也有好好活下来的权利，不问青红皂白地一顿烂打，以棍棒灭杀来解决问题，足以证明在人与动物的世界里，论起凶与狠、恶与毒，动物们都逊色于人类。但是它们依然用仅有的一点儿智商，记着人类所有的好，然后努力地向我们靠近；而有的人，却用上天恩赐给人类所有的强大，对它们故意施暴。因此很多人用爱心和行动，开始了自发的救助，真的是有不求回报、真心爱狗之人，我相信这个世界上即便是如此这般的不喜爱，也不会对它们恶语相向棍棒相加的人。无论是机构还是个人的救助，他们都已经意识到在救助的同时要给流浪动物做节育。希望大家知道，地球上除了人类，每一个生命都有生存的权利和价值。救助不是目的，减少流浪和人类一样有尊严的活着才是救助的意义。然而不是所有的救助都能够摆在阳光下，打着慈善救助的幌子，实现流量的变现；与宠物店和宠物医院勾结众筹募捐，只单纯救助品种猫狗，不过是为了二次交易和买卖......因为这些减分的操作，让很多人失去了对它们的好感，当流浪动物越来越多的时候，救助在很多人眼里就变得毫无意义，给毛孩子们一个立命的场所，也变得更加艰难。我们不能因为看到冰山的一角就觉得世间无情，越来越多有良心的机构和个人，都在亲力亲为地做着同样的事情。李青云，一个服装店的老板，在个人救助的道路上走了18年，自费成立了6000平方米的青云流浪动物救助站，她是别人眼中的“疯子”，家人眼中的“傻子”。救助机构不能够以盈利为目的，而盈利必须是为了救助。爱出者爱返，这些流浪的小生命，它们会把人类施与的一点点爱，用同样的方式加倍地还给我们，这也是为什么会有越来越多的人和机构，自发地出来救助的原因。广州阿派关爱小动物流浪中心、芳姐流浪猫狗爱心基地、明仔团队给流浪猫狗找家......这些团队救助的猫和狗不计其数，可有谁知道这条路真的很难走。因为曾经的伤害不敢相信人类，所以人与小动物之间原本简单的情感在重新建立的时候，需要救助者的耐心和时间，还要有面对为了自保而选择被它们伤害的勇气。人是高级动物不能持强凌弱，不能因为自己的不喜爱，而对弱小的猫狗实施暴力，与其在这里天天探讨爱与不爱，唾沫星子满天飞，不如在自己一臂之力的范围内，力所能及地伸出我们的双手，平时兜里多揣一包宠物粮和几根火腿肠，比起相互的指责和谩骂要实在的多。在处理流浪动物之前，先处理丢弃它们的人，国家必须出手立法，否则流浪无止境,正向,0.99939673634071
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3270179360,最爱抹茶的小屁孩,https://www.zhihu.com/people/zui-ai-mo-cha-de-xiao-pi-hai,IP 属地江苏,24,2023-10-30T07:27:35.000Z,2023-10-30T07:27:35.000Z,1,3,作为美食大国，还有处理不掉的食材吗？,负向,-0.890547389766013
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3271551593,ssss7181,https://www.zhihu.com/people/ssss7181,IP 属地广东,54,2023-10-31T08:09:40.000Z,2023-10-31T08:09:40.000Z,0,3,规范捕杀，无害化处理，严格规范养狗条例执行，征收宠物伤人保险与养狗证费用,负向,-0.9607466111997668
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3277392546,无为,https://www.zhihu.com/people/wu-wei-8-23-89,IP 属地湖南,2,2023-11-05T04:44:31.000Z,2023-11-05T04:44:31.000Z,0,3,先发动爱狗人士收养一波。再发动社会爱心人士，捐款由公益人士再收养一波。最后没有收养的请政府出马直接灭杀。,负向,-0.9797983302484568
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3309056561,边牧王十一,https://www.zhihu.com/people/bian-mu-shi-yi,IP 属地山东,1236,2023-12-01T01:26:52.000Z,2023-12-01T01:26:52.000Z,2,2,先看一下数据。我国狂犬病的发病人数和死亡人数有：2003死亡1980人。2004年死亡2651人。2015年死亡744人。2016年死亡592人。2017年死亡502人。2018年死亡410人。2019年死亡276人。2020年死亡188人。2021年死亡150人。换一个角度来看，没10万人以内狂犬病死亡0.011个。可以看出来是逐年下降的，证明我们是有相关管理的，而且是有效的。目前我过动物防疫法规定，流浪狗是有居委会，村委会来处理的。另外，携带可以携带传播狂犬病的，不只是狗，虽然它叫狂犬病。其实能携带狂犬病毒的动物很多，除了犬科动物和猫科动物，比如兔子也可能携带，牛羊马这些也可能。我去打过一次狂犬疫苗，我前边的小朋友就是被自己的宠物兔子抓伤了，来打疫苗的。咋说呢，从2022年的数据来看150个死亡案例，还不可能都是狗导致的，所以如果相对全国来讲，很多地区可能一例都没有，所以有些地方管理就松懈了，不然居委会，村委会应该定期对辖区的流浪狗进行清理。,正向,0.9968949802067932
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3310632509,临溪,https://www.zhihu.com/people/liu-jian-83-21,IP 属地山西,12973,2023-12-02T07:43:44.000Z,2023-12-02T07:43:44.000Z,0,2,我国流浪狗高达4000万只，全面捕杀，刻不容缓。政府有义务，公民有权利，捕杀流浪犬。打狗英雄檀国平先生打狗英雄檀国平先生，曾经是武警，后来成为研究地质和玉石的学者，在一篇文章中写道：华夏玉文化之所以起源于七千年前的内蒙古红山地区，当时那里鸟语花香潺潺流水。花粉考古证实当时的植被主要是阔叶林，五千年前这里进入小冰期开始飞沙走石，玉文化南迁至中原地区。狗在自然面前太渺小了。打狗英雄檀国平先生的著作流浪狗对环境有害，是像蟑螂蝗虫一样需要捕灭。,正向,0.8284429338864108
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3261782880,喷神已经不在了,https://www.zhihu.com/people/zheng-guo-fu-28,IP 属地天津,7101,2023-10-23T17:02:42.000Z,2023-10-23T17:07:29.000Z,1,2,谢邀。把他们国际改成外国的。这样它们就能得到免费且高级的饮食、住房和医疗。不能打狂犬病疫苗，那样是对有狂犬病的贵宾犬的歧视。哪个人被有狂犬病的贵宾犬咬了，是这个人的问题，这个人应该为自己的行为负责。然后再给它们每条狗配100条中华田园雌犬。是的，我就这么说。——————犯罪专家,负向,-0.5893528140823321
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3270387122,谢嘉同学,https://www.zhihu.com/people/xie-jia-tong-xue,IP 属地广东,73,2023-10-30T09:50:27.000Z,2023-10-30T09:50:27.000Z,1,1,学习美国德国先进制度。先捕捉，再收容，一定期限等领养。没人领养就无害化处理。排查摸查先阶段狗只，必须要上狗证，打芯片，强制购买宠物保险。狗主人和狗狗都要去专门的社会化训练学校。出门要牵绳，散步时要处理犬只遗留下来的大小便，不然罚款（香港，日本都是这样）,负向,-0.764766429893946
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3302164169,宣漢,https://www.zhihu.com/people/xuan-yi-18-97,IP 属地上海,16205,2023-11-25T09:33:04.000Z,2023-11-25T09:33:04.000Z,3,1,搜捕干净，细心烹饪。打造品牌，外销韩国。,负向,-0.5178555038913473
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3269478759,张立,https://www.zhihu.com/people/zhang-li-98-32,IP 属地四川,288,2023-10-29T16:47:54.000Z,2023-10-29T16:47:54.000Z,0,1,全面放开对狗肉馆的管制，再来几位老中医论证吃狗肉可以壮阳。狗患指日可灭。,负向,-0.7726937271254997
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3258544607,爱在半岛铁盒,https://www.zhihu.com/people/30-8-27-18,IP 属地福建,21,2023-10-21T03:53:41.000Z,2023-10-21T03:53:41.000Z,0,1,烹之。,负向,-0.92269709859103
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3277311320,暮雨潇潇,https://www.zhihu.com/people/mu-yu-xiao-xiao-33-40,IP 属地山东,9,2023-11-05T03:22:57.000Z,2023-11-05T03:22:57.000Z,0,1,捕杀，发动全民进行爱国杀狗运动，所有流浪狗直接捕杀，谁愿意做圣母就植入芯片+户口挂靠它名下，再次发现狗流浪了，直接以危害公共安全罪论。城市流浪狗哪里来的？绝对不是厌狗人抛弃的，人的聚居区，不是自然界，也不存在宠物从土里长出来的。建立健全颁布城市宠物饲养法考取宠物饲养证，合法持证饲养宠物，不许超证饲养，要上户口，自费植芯片（GPS+北斗，毕竟保护动物都有），打疫苗，买保险，交保证金。公共场合携带宠物要求有笼子，箱子或者是有正常行为能力成年人牵绳+嘴套，如果不符合上述情况，则进行处罚扣取保证金+宠物安全饲养分，来年买保险加钱。宠物咬人，一律处死，所属主人吊销宠物饲养证，并且三年内不许考取饲养证，无证饲养，要进行处罚。,负向,-0.9859944468223034
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3276832423,数字堆积,https://www.zhihu.com/people/jiang-nan-chun-18-23,IP 属地山东,25,2023-11-04T13:25:32.000Z,2023-11-04T13:25:32.000Z,0,1,鼓励吃肉啊，一年消灭。,负向,-0.5013778343845843
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3310441504,恶魔猎人,https://www.zhihu.com/people/tie-you-xia-59,IP 属地北京,1535,2023-12-02T04:18:20.000Z,2023-12-02T04:18:20.000Z,6,1,这很简单，全部杀掉吃肉就行了，这样又能让很多吃不上饭的山区孩子饱餐一顿，何乐而不为呢？毕竟狗只是种食品而已。,负向,-0.8990804817754423
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3270504412,piggy,https://www.zhihu.com/people/piggy9999,IP 属地广东,290,2023-10-30T11:46:13.000Z,2023-10-30T11:46:13.000Z,0,0,给它们派红马,负向,-0.8962359156768045
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3274547683,有人,https://www.zhihu.com/people/you-ren-70-1,IP 属地安徽,129,2023-11-02T14:00:30.000Z,2023-11-02T14:00:30.000Z,0,0,无害化处理，综合利用,负向,-0.8675776340170245
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3274883356,爱思考的知乎用户,https://www.zhihu.com/people/lzm-80-36,IP 属地吉林,263,2023-11-03T01:10:04.000Z,2023-11-03T01:10:04.000Z,0,0,先收集流浪宠物，再联系爱宠组织和爱宠人士领养，没有领养的，再进行强制领养。说句题外话，建议立法实名养宠，遗弃宠物判刑，宠物伤人判刑，从根本解决问题。以免宠物落入坏人手中。,负向,-0.8816076054920288
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3306932953,yang1314,https://www.zhihu.com/people/yang1314-7,IP 属地湖北,683,2023-11-29T06:58:50.000Z,2023-11-29T06:58:50.000Z,0,0,全关起来。,负向,-0.980474263948139
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3319780060,栗子爱好者,https://www.zhihu.com/people/li-zi-ai-hao-zhe-37,IP 属地山东,84,2023-12-09T15:48:13.000Z,2023-12-09T15:48:13.000Z,0,0,杀了卖肉，皮做大衣和俄罗斯人交换东西。,负向,-0.9955833524260173
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3271584241,土拨鼠,https://www.zhihu.com/people/tu-bo-shu-73-6,IP 属地江苏,13,2023-10-31T08:32:57.000Z,2023-10-31T08:32:57.000Z,0,0,这玩意其实很简单。资本家/利维坦就想剥削劳苦大众的钱。怎么挣呢？制造新的，你原来没有的需求啊。被抛弃的野狗野猫就是这种畸形利益导向下的产物。,负向,-0.999759628913921
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3277389735,升斗小民自得其乐,https://www.zhihu.com/people/sean-lee-98-39,IP 属地陕西,1049,2023-11-05T04:41:31.000Z,2023-11-05T04:41:31.000Z,0,0,出口韩国，东南亚他们生熟都爱。。,负向,-0.8632622197682807
我国流浪狗高达4000万只，该如何处理？,https://www.zhihu.com/question/627135245/answer/3276803384,炉云侠,https://www.zhihu.com/people/pan-limbo,IP 属地北京,262,2023-11-04T12:55:05.000Z,2023-11-04T13:08:30.000Z,0,0,麻烦提问之前，先考证下数据好么？别把营销号的文章直接搬过来用。艾瑞咨询的这份报告是说2020年中国养的宠物猫和狗加起来超过1亿只，其中狗是5222万只，猫是4862万只，并没有涉及流浪猫狗数量的数据。具体内容可以自行下载查看：艾瑞咨询www.iresearch.com.cn/Detail/report?id=3903&isfree=0,负向,-0.94302662478934
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3269529228,小鹿,https://www.zhihu.com/people/85-50-75-34,IP 属地河北,1293,2023-10-29T20:03:40.000Z,2023-10-29T20:03:40.000Z,167,4048,家里真有头牛系列。,负向,-0.9979371283218796
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3264212342,空飞的羽毛,https://www.zhihu.com/people/kong-fei-de-yu-mao,IP 属地贵州,50,2023-10-25T10:08:24.000Z,2023-10-25T10:08:24.000Z,79,2504,我教你一个完美到无可挑剔的反驳。你直接告诉他“我就是既要说流浪狗可怜满足我的圣母心，又不浪费我的时间精力金钱收养流浪狗，我就是又当又立，我就是不要脸，你能咋地？”保准他被反驳得哑口无言~,负向,-0.9997750646084462
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3264829259,丘山君,https://www.zhihu.com/people/48-46-59-14-90,IP 属地山东,101,2023-10-26T01:07:59.000Z,2023-10-26T01:07:59.000Z,266,2187,这句话可能是知乎上最难反驳的话了，与“支持排核就去喝核污水”、“支持难民就去收留难民”一样难以反驳，顺便说一句，喝核污水和收留难民的下场大家已经看到了,负向,-0.9405167804613868
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3260935479,知乎用户xk07ax,https://www.zhihu.com/people/jian-yu-chang-de-ling-dai-26,IP 属地山东,196,2023-10-23T04:37:34.000Z,2023-10-23T04:37:34.000Z,119,1812,没毛病啊你收养了它就不是流浪狗了啊我打心眼里真的敬佩每一个收养救助流浪小动物的人,负向,-0.998839355267478
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3278801136,风待葬,https://www.zhihu.com/people/feng-dai-zang-75,IP 属地河北,9,2023-11-06T08:31:04.000Z,2023-11-06T15:10:33.000Z,58,1214,"""收养就收养，我已经收养了xx条流浪狗，每年还给宠物救助站捐款XX万元，一直致力于保护流浪狗和文明养狗的道路上！""同时拿出收养证明、照片甩在那些人脸上，相信我，没有什么比实际行动更有力的反驳了！",负向,-0.9734294013285094
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3261719400,timeless,https://www.zhihu.com/people/timeless-45-40,IP 属地广东,10,2023-10-23T15:31:09.000Z,2023-10-23T15:31:09.000Z,163,1051,其实很简单，只要给每个为狗发声的爱狗人士一人发一只流浪狗就可以了，先到先得，可以挑选。,负向,-0.9918558170366154
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262529811,梦碎闹钟,https://www.zhihu.com/people/feng-xiao-yu-55,IP 属地北京,15,2023-10-24T07:22:54.000Z,2023-10-24T07:22:54.000Z,58,1032,太简单了，你直接这样反驳：街上你看见一只就往我这送一只，我连带着路费全包了，不服憋着！,负向,-0.9996343589308764
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3267419857,知乎用户,https://www.zhihu.com/people/,IP属地未知,2808,2023-10-27T23:37:24.000Z,2023-11-06T02:31:54.000Z,28,978,中国为什么有4000万流浪狗？因为养狗人士的弃养。中国为什么还有4000万流浪狗？因为爱狗人士虚空爱狗，不收养它们。知行合一很难吗？PS：因为我比较喜欢猫猫，所以我领养/救助/跑赢了3只猫猫（其中最年迈的一只已经领养了12年）。并且我不会莫名其妙喂流浪猫，尊重和祝福它们野外的命运，更不会因为其他人不喜欢/甚至攻击流浪猫做出任何评价。我觉得我这个应该勉强能算知行合一。,负向,-0.9681347470112768
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3264240588,纠结夫斯基,https://www.zhihu.com/people/shw2907389105,IP 属地江苏,8,2023-10-25T10:35:23.000Z,2023-10-28T23:41:40.000Z,58,795,现在知乎上舆论一边倒，而且态度很差，你听不到什么有用的建议的。建议到百度贴吧“孙笑川吧”去问问，那里的吧友比较理性，思路也开阔，应该能得到不少建议。跟知乎网友比起来，孙吧网友简直和善得像菩萨。,负向,-0.999540739349527
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262269820,老夫有颗少女心,https://www.zhihu.com/people/duo-duo-47-99,IP 属地河南,157,2023-10-24T04:10:08.000Z,2023-10-24T04:10:08.000Z,55,766,你问错地方了，知乎都是正常人，你应该去微博和小红书上问,负向,-0.9994748325946148
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3265743551,士阶级,https://www.zhihu.com/people/hu-hu-hu-83-74-40,IP 属地山东,47,2023-10-26T12:03:15.000Z,2023-10-26T12:03:15.000Z,31,699,你觉得被捕杀的流浪狗可怜你就多收养；你觉得核污水没问题你就自己喝了；你支持接收难民就让难民住你家；这叫诡辩？这说的不是大实话吗？都是一种解决措施，只不过让你提供帮助，就变成了诡辩？只想着让别人付出，自己享受道德的快感，这就是“网络圣母”的典型啊！,负向,-0.9998279287635512
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262736291,金思仲,https://www.zhihu.com/people/wu-yue-de-hua-hai,IP 属地广东,524,2023-10-24T09:38:40.000Z,2023-10-24T09:38:40.000Z,70,691,爱狗≠不能弃养可怜流浪狗≠要收养反驳时记得加上表情,负向,-0.9983962621414336
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262706334,透心凉,https://www.zhihu.com/people/tou-xin-liang-35-83-74,IP 属地湖南,9,2023-10-24T09:17:25.000Z,2023-10-24T09:17:25.000Z,14,363,不用反驳，你直接行动，然后发上来说我收养了，我们会为你点赞，会夸奖你真有爱心的。不过记得收养了之后就别再扔了，城市本就不适合他们生存，太危险了。弃养这个行为很残忍的。,正向,0.4117877377184697
怎样反驳“你觉得被捕杀的流浪狗可怜你就多收养”？,https://www.zhihu.com/question/627259475/answer/3262999725,潆木,https://www.zhihu.com/people/ying-mu-31-1,IP 属地上海,265,2023-10-24T13:48:52.000Z,2023-10-24T13:48:52.000Z,7,335,伤人我是不管的，动它是不行的，养它我是不干的，主打的就是无本万利的菩萨,负向,-0.999834842332966
